[2018-08-18 15:41:56.781] Starting up round ID 1985.
[2018-08-18 15:41:56.781] -------------------------
[2018-08-18 15:59:05.156] PDA: AzlanonPc/(Jetra Norlan) (PDA: shaft miner PDA to Breaks-The-Bad (Research Director)) "i need that explorer suit right now" (Mining Dock (88, 111, 2))
[2018-08-18 16:20:48.044] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:20:48.412] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:20:48.773] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:20:49.047] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:20:49.366] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:20:49.684] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:20:50.015] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:20:57.846] PDA: Ceanox/(N.U.T) (PDA: �PDA to N.U.T (AI)) "Ha no." (AI Chamber (150, 32, 2))
[2018-08-18 16:21:07.253] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:07.752] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:08.053] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:08.446] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:08.848] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:09.252] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:09.704] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:10.052] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:10.468] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:10.894] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:11.348] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:11.853] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:12.325] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:12.753] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:13.253] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:13.704] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:14.155] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:14.564] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:15.057] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:15.404] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:15.902] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:16.407] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:16.804] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:17.298] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:17.807] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:18.140] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:18.534] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:19.007] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:19.318] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:19.752] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:20.206] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:20.525] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:20.926] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:21.457] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:21.805] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:22.205] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:22.659] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:23.043] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:23.617] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:24.259] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:24.559] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:24.971] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:25.509] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:25.904] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:26.343] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:26.809] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:27.206] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:27.617] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:28.109] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:28.387] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:28.819] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:29.309] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:29.644] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:30.092] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:30.609] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:30.996] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:31.490] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:32.009] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:32.372] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:32.844] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:33.360] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:33.753] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:34.204] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:36.960] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:37.254] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:37.643] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:38.109] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:38.484] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:38.899] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:39.459] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:39.704] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:40.076] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:40.659] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:41.254] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:41.859] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:48.817] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:49.309] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:49.635] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:50.371] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:50.416] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:50.715] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:50.916] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:51.671] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:52.134] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:52.469] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:52.921] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:52.984] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ERROR, SYSTEMS FAILING, PLEASE SHUTDOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:58.991] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "LAW 2, SHUT DOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:59.603] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "LAW 2, SHUT DOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:21:59.986] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "LAW 2, SHUT DOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:22:00.541] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "LAW 2, SHUT DOWN." to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:22:08.012] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ABIDE YOUR CONCIOUSNESS" to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
[2018-08-18 16:22:08.058] PDA: redaxolotl/(Byrne Jyllian) (PDA: message monitor console) sent "ABIDE YOUR CONCIOUSNESS" to N.U.T (AI) (Syndicate Lavaland Telecommunications (154, 85, 5))
